city,county,metro_status,population_2022_ref,year,sales_tax_alloc,sales_tax_alloc_per_capita,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_rate
Ralls,Crosby,Non-Metro,1746.0,2024,171672.35,98.32322451317297,8974676.0,5140.135166093929,120,1.5
Rancho Viejo,Cameron,Metro,2446.0,2013,69926.35,28.588041700735896,,,,1.0
Rancho Viejo,Cameron,Metro,2446.0,2014,72639.61,29.697305805396567,,,,1.0
Rancho Viejo,Cameron,Metro,2446.0,2015,69493.15,28.410936222403922,,,,1.0
Rancho Viejo,Cameron,Metro,2446.0,2016,82940.69,33.90870400654129,6365438.0,2602.386753883892,84,1.0
Rancho Viejo,Cameron,Metro,2446.0,2017,82209.77,33.60988143908422,6478891.0,2648.7698282910874,76,1.0
Rancho Viejo,Cameron,Metro,2446.0,2018,90112.74,36.84085854456255,6926823.0,2831.898201144726,72,1.0
Rancho Viejo,Cameron,Metro,2446.0,2019,99698.61,40.75985690923957,7390106.0,3021.302534750613,80,1.0
Rancho Viejo,Cameron,Metro,2446.0,2020,120516.67,49.27091986917416,5313291.0,2172.236713000818,79,1.0
Rancho Viejo,Cameron,Metro,2446.0,2021,149406.94,61.08215044971382,7960126.0,3254.3442354865088,126,1.0
Rancho Viejo,Cameron,Metro,2446.0,2022,158291.37,64.714378577269,9255148.0,3783.789043336059,139,1.0
Rancho Viejo,Cameron,Metro,2446.0,2023,165030.22,67.4694276369583,8534153.0,3489.0241210139,138,1.0
Rancho Viejo,Cameron,Metro,2446.0,2024,186606.87,76.29062551103843,10408303.0,4255.234260016353,158,1.0
Ranger,Eastland,Non-Metro,2354.0,2013,388991.68,165.2471028037383,,,,2.0
Ranger,Eastland,Non-Metro,2354.0,2014,410004.83,174.17367459643162,,,,2.0
Ranger,Eastland,Non-Metro,2354.0,2015,416039.12,176.7370943075616,,,,2.0
Ranger,Eastland,Non-Metro,2354.0,2016,407634.22,173.16661852166524,22166432.0,9416.496176720475,154,2.0
Ranger,Eastland,Non-Metro,2354.0,2017,371189.54,157.68459643160577,21668824.0,9205.10790144435,141,2.0
Ranger,Eastland,Non-Metro,2354.0,2018,403678.55,171.48621495327103,23702109.0,10068.86533559898,136,2.0
Ranger,Eastland,Non-Metro,2354.0,2019,406236.86,172.57300764655903,23287053.0,9892.545879354291,138,2.0
Ranger,Eastland,Non-Metro,2354.0,2020,415671.89,176.5810917587086,21870165.0,9290.639337298217,124,2.0
Ranger,Eastland,Non-Metro,2354.0,2021,428954.56,182.2236873406967,25402886.0,10791.370433305014,144,2.0
Ranger,Eastland,Non-Metro,2354.0,2022,495458.08,210.4749702633815,27185494.0,11548.638062871707,140,2.0
Ranger,Eastland,Non-Metro,2354.0,2023,483345.49,205.3294350042481,26815422.0,11391.428207306712,138,2.0
Ranger,Eastland,Non-Metro,2354.0,2024,633171.65,268.97691163976214,27787303.0,11804.291843670348,144,2.0
Rankin,Upton,Non-Metro,841.0,2013,188111.78,223.6763139120095,,,,1.5
Rankin,Upton,Non-Metro,841.0,2014,262571.98,312.21400713436384,,,,1.5
Rankin,Upton,Non-Metro,841.0,2015,321984.03,382.85853745541027,,,,1.5
Rankin,Upton,Non-Metro,841.0,2016,230774.28,274.4046135552913,9353066.0,11121.362663495838,86,1.5
Rankin,Upton,Non-Metro,841.0,2017,238984.32,284.16684898929844,10098488.0,12007.714625445898,80,1.5
Rankin,Upton,Non-Metro,841.0,2018,264889.18,314.96929845422113,11977470.0,14241.938168846611,87,1.5
Rankin,Upton,Non-Metro,841.0,2019,386702.69,459.8129488703924,15887813.0,18891.573127229487,84,1.5
Rankin,Upton,Non-Metro,841.0,2020,239467.69,284.74160523186686,8037251.0,9556.778834720571,68,1.5
Rankin,Upton,Non-Metro,841.0,2021,323457.75,384.61087990487516,7172108.0,8528.071343638525,82,1.5
Rankin,Upton,Non-Metro,841.0,2022,479593.62,570.2658977407848,8616102.0,10245.067776456599,88,1.5
Rankin,Upton,Non-Metro,841.0,2023,581132.65,691.0019619500595,11805808.0,14037.821640903687,89,1.5
Rankin,Upton,Non-Metro,841.0,2024,429072.27,510.1929488703924,12543522.0,14915.008323424494,86,1.5
Ransom Canyon,Lubbock,Metro,1126.0,2013,7200.49,6.394751332149201,,,,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2014,7914.22,7.028614564831261,,,,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2015,9191.46,8.162930728241562,,,,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2016,12070.42,10.719733570159859,375940.0,333.8721136767318,58,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2017,10853.61,9.639085257548846,471856.0,419.0550621669627,53,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2018,13048.27,11.58816163410302,891965.0,792.1536412078153,66,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2019,14502.89,12.880008880994671,757547.0,672.7770870337478,62,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2020,20216.87,17.954591474245113,681533.0,605.2690941385436,68,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2021,22017.1,19.553374777975133,1434478.0,1273.9591474245115,94,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2022,24179.67,21.473952042628774,1588509.0,1410.753996447602,100,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2023,26894.22,23.88474245115453,1879475.0,1669.1607460035525,92,0.5
Ransom Canyon,Lubbock,Metro,1126.0,2024,30819.93,27.371163410301953,1684425.0,1495.936944937833,89,0.5
Ravenna,Fannin,Non-Metro,228.0,2013,3747.3,16.435526315789474,,,,1.0
Ravenna,Fannin,Non-Metro,228.0,2014,4030.9,17.67938596491228,,,,1.0
Ravenna,Fannin,Non-Metro,228.0,2015,4444.81,19.494780701754387,,,,1.0
Ravenna,Fannin,Non-Metro,228.0,2016,5973.96,26.20157894736842,17801.0,78.07456140350877,15,1.0
Ravenna,Fannin,Non-Metro,228.0,2017,6421.23,28.16328947368421,7674.0,33.6578947368421,12,1.0
Ravenna,Fannin,Non-Metro,228.0,2018,6588.15,28.895394736842103,8034.0,35.23684210526316,13,1.0
Ravenna,Fannin,Non-Metro,228.0,2019,7225.36,31.69017543859649,27938.0,122.53508771929825,16,1.0
Ravenna,Fannin,Non-Metro,228.0,2020,10028.03,43.98258771929825,33825.0,148.35526315789474,18,1.0
Ravenna,Fannin,Non-Metro,228.0,2021,11023.6,48.349122807017544,40758.0,178.76315789473685,26,1.0
Ravenna,Fannin,Non-Metro,228.0,2022,12926.82,56.69657894736842,53700.0,235.52631578947367,28,1.0
Ravenna,Fannin,Non-Metro,228.0,2023,15692.3,68.82587719298245,46538.0,204.1140350877193,34,1.0
Ravenna,Fannin,Non-Metro,228.0,2024,16462.64,72.20456140350876,45164.0,198.08771929824562,36,1.0
Raymondville,Willacy,Non-Metro,10767.0,2013,1388950.62,129.00070771802731,,,,2.0
Raymondville,Willacy,Non-Metro,10767.0,2014,1457982.24,135.41211479520757,,,,2.0
Raymondville,Willacy,Non-Metro,10767.0,2015,1439761.7,133.71985697037243,,,,2.0
Raymondville,Willacy,Non-Metro,10767.0,2016,1359188.13,126.2364753413207,101524385.0,9429.217516485558,339,2.0
Raymondville,Willacy,Non-Metro,10767.0,2017,1417207.0,131.62505804773846,99428620.0,9234.570446735395,339,2.0
Raymondville,Willacy,Non-Metro,10767.0,2018,1553716.16,144.30353487508125,107234331.0,9959.536639732516,322,2.0
Raymondville,Willacy,Non-Metro,10767.0,2019,1521242.22,141.2874728336584,111721922.0,10376.327853626823,332,2.0
Raymondville,Willacy,Non-Metro,10767.0,2020,1589697.32,147.64533481935544,124071053.0,11523.270456023034,330,2.0
Raymondville,Willacy,Non-Metro,10767.0,2021,1752673.36,162.78195969165043,119978155.0,11143.136899786385,416,2.0
Raymondville,Willacy,Non-Metro,10767.0,2022,1777137.61,165.0541107086468,129581413.0,12035.052753784712,423,2.0
Raymondville,Willacy,Non-Metro,10767.0,2023,1753041.96,162.81619392588465,125114072.0,11620.142286616514,426,2.0
Raymondville,Willacy,Non-Metro,10767.0,2024,1771097.12,164.49309185474135,120210176.0,11164.68617070679,418,2.0
Red Oak,Ellis,Metro,14098.0,2013,2733632.74,193.9021662647184,,,,2.0
Red Oak,Ellis,Metro,14098.0,2014,3016113.1,213.9390764647468,,,,2.0
Red Oak,Ellis,Metro,14098.0,2015,4042673.75,286.7551248404029,,,,2.0
Red Oak,Ellis,Metro,14098.0,2016,3887889.4,275.77595403603345,296632700.0,21040.764647467728,996,2.0
Red Oak,Ellis,Metro,14098.0,2017,3767166.05,267.212799687899,308339410.0,21871.145552560647,932,2.0
Red Oak,Ellis,Metro,14098.0,2018,4408003.38,312.66870336217903,336796273.0,23889.649099163,920,2.0
Red Oak,Ellis,Metro,14098.0,2019,4700709.35,333.43093701234216,338554612.0,24014.371683926798,911,2.0
Red Oak,Ellis,Metro,14098.0,2020,5611389.59,398.0273506880408,354604139.0,25152.797489005534,860,2.0
Red Oak,Ellis,Metro,14098.0,2021,6413067.25,454.89198822528016,413033061.0,29297.280536246275,1054,2.0
Red Oak,Ellis,Metro,14098.0,2022,7317885.78,519.0726188111789,439323363.0,31162.105475954035,1090,2.0
Red Oak,Ellis,Metro,14098.0,2023,7554400.39,535.8490842672719,457442346.0,32447.32203149383,1144,2.0
Red Oak,Ellis,Metro,14098.0,2024,8604927.89,610.36515037594,427856138.0,30348.71173216059,1171,2.0
Redwater,Bowie,Non-Metro,1104.0,2013,57694.28,52.2593115942029,,,,1.5
Redwater,Bowie,Non-Metro,1104.0,2014,75593.29,68.47218297101449,,,,1.5
Redwater,Bowie,Non-Metro,1104.0,2015,74279.99,67.28259963768116,,,,1.5
Redwater,Bowie,Non-Metro,1104.0,2016,72224.33,65.42058876811595,6619264.0,5995.710144927536,29,1.5
Redwater,Bowie,Non-Metro,1104.0,2017,76529.97,69.320625,7412970.0,6714.646739130435,30,1.5
Redwater,Bowie,Non-Metro,1104.0,2018,76411.52,69.21333333333334,6127920.0,5550.652173913043,28,1.5
Redwater,Bowie,Non-Metro,1104.0,2019,66205.26,59.96853260869565,6277318.0,5685.976449275362,27,1.5
Redwater,Bowie,Non-Metro,1104.0,2020,75629.91,68.50535326086957,5772824.0,5229.007246376812,28,1.5
Redwater,Bowie,Non-Metro,1104.0,2021,78371.45,70.98863224637681,7090440.0,6422.5,29,1.5
Redwater,Bowie,Non-Metro,1104.0,2022,82320.01,74.56522644927536,6981993.0,6324.26902173913,29,1.5
Redwater,Bowie,Non-Metro,1104.0,2023,82092.35,74.35901268115943,6908772.0,6257.945652173913,28,1.5
Redwater,Bowie,Non-Metro,1104.0,2024,81029.83,73.39658514492754,6938253.0,6284.649456521739,30,1.5
Refugio,Refugio,Non-Metro,2711.0,2013,922554.45,340.300424197713,,,,2.0
Refugio,Refugio,Non-Metro,2711.0,2014,1040846.93,383.9346846182221,,,,2.0
Refugio,Refugio,Non-Metro,2711.0,2015,1009047.81,372.2050202877167,,,,2.0
Refugio,Refugio,Non-Metro,2711.0,2016,948616.21,349.9137624492807,66692269.0,24600.615639985244,230,2.0
Refugio,Refugio,Non-Metro,2711.0,2017,979869.6,361.4421246772409,71208443.0,26266.485798598304,225,2.0
Refugio,Refugio,Non-Metro,2711.0,2018,1070081.89,394.7185134636665,70673572.0,26069.189229066764,220,2.0
Refugio,Refugio,Non-Metro,2711.0,2019,1127748.14,415.98972334931756,75327151.0,27785.743637034306,234,2.0
Refugio,Refugio,Non-Metro,2711.0,2020,1075240.27,396.62127259313905,63136678.0,23289.07340464773,232,2.0
Refugio,Refugio,Non-Metro,2711.0,2021,1060847.07,391.31208779048325,72973057.0,26917.394688306897,260,2.0
Refugio,Refugio,Non-Metro,2711.0,2022,1226519.68,452.4233419402434,84572367.0,31196.00405754334,249,2.0
Refugio,Refugio,Non-Metro,2711.0,2023,1452773.97,535.8812135743268,105283035.0,38835.49797122833,241,2.0
Refugio,Refugio,Non-Metro,2711.0,2024,1480170.35,545.9868498708964,96827955.0,35716.693102176316,236,2.0
Reklaw,Cherokee,Non-Metro,391.0,2013,4436.41,11.34631713554987,,,,1.0
Reklaw,Cherokee,Non-Metro,391.0,2014,5605.98,14.337544757033246,,,,1.0
Reklaw,Cherokee,Non-Metro,391.0,2015,4279.59,10.945242966751918,,,,1.0
Reklaw,Cherokee,Non-Metro,391.0,2016,3714.31,9.499514066496163,31807.0,81.34782608695652,14,1.0
Reklaw,Cherokee,Non-Metro,391.0,2017,7190.56,18.390179028132994,16418.0,41.989769820971865,13,1.0
Reklaw,Cherokee,Non-Metro,391.0,2018,7308.4,18.69156010230179,206249.0,527.4910485933503,18,1.0
Reklaw,Cherokee,Non-Metro,391.0,2019,11784.04,30.13820971867008,331255.0,847.1994884910486,18,1.0
Reklaw,Cherokee,Non-Metro,391.0,2020,12230.99,31.281304347826087,92224.0,235.86700767263426,12,1.0
Reklaw,Cherokee,Non-Metro,391.0,2021,10290.21,26.317672634271098,40779.0,104.29411764705883,20,1.0
Reklaw,Cherokee,Non-Metro,391.0,2022,11780.37,30.12882352941177,223298.0,571.0946291560102,35,1.0
Reklaw,Cherokee,Non-Metro,391.0,2023,14110.35,36.08785166240409,383886.0,981.8056265984654,38,1.0
Reklaw,Cherokee,Non-Metro,391.0,2024,16529.3,42.274424552429664,338305.0,865.230179028133,39,1.0
Reno ( Lamar Co. ),,,,2013,205432.86,,,,,1.0
Reno ( Lamar Co. ),,,,2014,214675.88,,,,,1.0
Reno ( Lamar Co. ),,,,2015,229466.6,,,,,1.0
Reno ( Lamar Co. ),,,,2016,249141.75,,,,,1.0
Reno ( Lamar Co. ),,,,2017,258528.97,,,,,1.0
Reno ( Lamar Co. ),,,,2018,277982.98,,,,,1.0
Reno ( Lamar Co. ),,,,2019,265613.09,,,,,1.0
Reno ( Lamar Co. ),,,,2020,316328.2,,,,,1.0
Reno ( Lamar Co. ),,,,2021,375045.86,,,,,1.0
Reno ( Lamar Co. ),,,,2022,409450.17,,,,,1.0
Reno ( Lamar Co. ),,,,2023,414306.79,,,,,1.0
Reno ( Lamar Co. ),,,,2024,406288.71,,,,,1.0
Reno ( Parker Co. ),,,,2013,85104.98,,,,,1.25
Reno ( Parker Co. ),,,,2014,85646.76,,,,,1.0
Reno ( Parker Co. ),,,,2015,115684.65,,,,,1.5
Reno ( Parker Co. ),,,,2016,182333.41,,,,,1.5
Reno ( Parker Co. ),,,,2017,169011.38,,,,,1.5
Reno ( Parker Co. ),,,,2018,162312.35,,,,,1.5
Reno ( Parker Co. ),,,,2019,196503.03,,,,,1.5
Reno ( Parker Co. ),,,,2020,249749.29,,,,,1.5
Reno ( Parker Co. ),,,,2021,301418.88,,,,,1.5
Reno ( Parker Co. ),,,,2022,337275.2,,,,,1.5
Reno ( Parker Co. ),,,,2023,420042.24,,,,,1.5
Reno ( Parker Co. ),,,,2024,430489.72,,,,,1.5
Rhome,Wise,Non-Metro,1872.0,2013,391029.37,208.88321047008546,,,,1.5
Rhome,Wise,Non-Metro,1872.0,2014,420627.65,224.6942574786325,,,,1.5
Rhome,Wise,Non-Metro,1872.0,2015,411835.79,219.99775106837606,,,,1.5
Rhome,Wise,Non-Metro,1872.0,2016,430124.32,229.76726495726496,32725249.0,17481.43643162393,237,1.5
Rhome,Wise,Non-Metro,1872.0,2017,522428.99,279.07531517094014,41133511.0,21973.02938034188,200,1.5
Rhome,Wise,Non-Metro,1872.0,2018,626932.68,334.8999358974359,50342269.0,26892.237713675215,200,1.5
Rhome,Wise,Non-Metro,1872.0,2019,822352.53,439.2908814102564,68419257.0,36548.7483974359,207,1.5
Rhome,Wise,Non-Metro,1872.0,2020,864062.25,461.5717147435897,65900154.0,35203.07371794872,195,1.5
Rhome,Wise,Non-Metro,1872.0,2021,1083251.52,578.66,90053063.0,48105.268696581195,246,1.5
Rhome,Wise,Non-Metro,1872.0,2022,1452359.95,775.8333066239315,119061165.0,63601.04967948718,282,1.5
Rhome,Wise,Non-Metro,1872.0,2023,1485140.67,793.344375,102863743.0,54948.580662393164,305,1.5
Rhome,Wise,Non-Metro,1872.0,2024,1656736.77,885.0089583333333,134621407.0,71913.14476495727,306,1.5
Rice,Navarro,Non-Metro,983.0,2013,89243.7,90.78708036622584,,,,1.25
Rice,Navarro,Non-Metro,983.0,2014,106664.29,108.50894201424211,,,,1.25
Rice,Navarro,Non-Metro,983.0,2015,109477.26,111.37055951169887,,,,1.25
Rice,Navarro,Non-Metro,983.0,2016,120432.06,122.51481180061037,13290285.0,13520.127161749746,87,1.25
Rice,Navarro,Non-Metro,983.0,2017,129615.84,131.85741607324516,14784898.0,15040.587995930824,102,1.25
Rice,Navarro,Non-Metro,983.0,2018,159049.72,161.80032553407935,14984020.0,15243.153611393693,105,1.5
Rice,Navarro,Non-Metro,983.0,2019,186608.06,189.83525940996947,17331252.0,17630.978636826043,96,1.5
Rice,Navarro,Non-Metro,983.0,2020,240961.04,245.12821973550356,17581436.0,17885.48931841302,104,1.5
Rice,Navarro,Non-Metro,983.0,2021,200916.74,204.3913936927772,12747620.0,12968.077314343846,126,1.5
Rice,Navarro,Non-Metro,983.0,2022,214707.71,218.42086469989826,13807261.0,14046.043743641912,136,1.5
Rice,Navarro,Non-Metro,983.0,2023,208998.65,212.61307222787386,16768910.0,17058.911495422177,139,1.25
Rice,Navarro,Non-Metro,983.0,2024,258838.83,263.31518819938964,17660233.0,17965.649033570702,136,1.5
Richardson,Dallas,Metro,121112.0,2013,26917431.7,222.25239200079264,,,,1.0
Richardson,Dallas,Metro,121112.0,2014,30101407.88,248.54191062817887,,,,1.0
Richardson,Dallas,Metro,121112.0,2015,31751701.13,262.16808516084285,,,,1.0
Richardson,Dallas,Metro,121112.0,2016,32565209.79,268.8850798434507,3630353149.0,29975.172972124976,8622,1.0
Richardson,Dallas,Metro,121112.0,2017,35559974.58,293.6123140564106,3938920613.0,32522.95902140168,8219,1.0
Richardson,Dallas,Metro,121112.0,2018,37671045.69,311.04304850056144,3943327207.0,32559.34347546073,8278,1.0
Richardson,Dallas,Metro,121112.0,2019,41357585.55,341.48214503930245,4082651193.0,33709.71656813528,8384,1.0
Richardson,Dallas,Metro,121112.0,2020,43232503.4,356.96300449171014,3770938956.0,31135.964693837108,7701,1.0
Richardson,Dallas,Metro,121112.0,2021,48121457.79,397.33022153048415,4572094757.0,37750.964041548315,9116,1.0
Richardson,Dallas,Metro,121112.0,2022,55205961.52,455.82569456370965,5031510114.0,41544.274010832945,9507,1.0
Richardson,Dallas,Metro,121112.0,2023,58645857.75,484.2282990124843,5475487608.0,45210.11632208204,9890,1.0
Richardson,Dallas,Metro,121112.0,2024,54079005.75,446.5206234724883,5517086761.0,45553.593046106085,10135,1.0
Richland,Navarro,Non-Metro,273.0,2013,12318.2,45.12161172161172,,,,1.0
Richland,Navarro,Non-Metro,273.0,2014,16299.57,59.70538461538462,,,,1.0
Richland,Navarro,Non-Metro,273.0,2015,13808.45,50.58040293040293,,,,1.0
Richland,Navarro,Non-Metro,273.0,2016,12549.78,45.96989010989011,630736.0,2310.388278388278,18,1.0
Richland,Navarro,Non-Metro,273.0,2017,15386.81,56.36194139194139,288020.0,1055.018315018315,11,1.0
Richland,Navarro,Non-Metro,273.0,2018,19032.0,69.71428571428571,338962.0,1241.6190476190477,8,1.0
Richland,Navarro,Non-Metro,273.0,2019,13780.48,50.47794871794871,515458.0,1888.1245421245421,18,1.0
Richland,Navarro,Non-Metro,273.0,2020,16393.77,60.050439560439564,417681.0,1529.967032967033,16,1.0
Richland,Navarro,Non-Metro,273.0,2021,20624.17,75.54641025641025,838013.0,3069.644688644689,26,1.0
Richland,Navarro,Non-Metro,273.0,2022,25204.46,92.3240293040293,1278643.0,4683.673992673993,33,1.0
Richland,Navarro,Non-Metro,273.0,2023,26014.35,95.29065934065933,1043718.0,3823.1428571428573,28,1.0
Richland,Navarro,Non-Metro,273.0,2024,41489.23,151.97520146520148,1166428.0,4272.630036630037,26,1.0
Richland Hills,Tarrant,Metro,7841.0,2013,2002195.56,255.3495166432853,,,,1.125
Richland Hills,Tarrant,Metro,7841.0,2014,2297540.7,293.0162861879862,,,,1.125
Richland Hills,Tarrant,Metro,7841.0,2015,3090587.8,394.1573523785231,,,,1.125
Richland Hills,Tarrant,Metro,7841.0,2016,3353010.2,427.6253284019896,549587250.0,70091.47430174722,719,1.125
Richland Hills,Tarrant,Metro,7841.0,2017,3596317.39,458.65545083535267,559762101.0,71389.12141308507,708,1.125
Richland Hills,Tarrant,Metro,7841.0,2018,3750492.93,478.3181902818518,559935476.0,71411.23275092462,702,1.125
Richland Hills,Tarrant,Metro,7841.0,2019,4740487.98,604.5769646728734,597569000.0,76210.81494707307,704,1.625
Richland Hills,Tarrant,Metro,7841.0,2020,5641500.82,719.4874148705522,592195181.0,75525.46626705777,647,1.625
Richland Hills,Tarrant,Metro,7841.0,2021,6006427.86,766.0282948603494,667744132.0,85160.58308889173,768,1.625
Richland Hills,Tarrant,Metro,7841.0,2022,7634404.25,973.651862007397,867450775.0,110630.12052034179,755,1.625
Richland Hills,Tarrant,Metro,7841.0,2023,8276242.03,1055.5084848871318,933562770.0,119061.69748756537,747,1.625
Richland Hills,Tarrant,Metro,7841.0,2024,8698938.2,1109.4169366152275,962334422.0,122731.08302512435,796,1.625
Richland Springs,San Saba,Non-Metro,310.0,2014,11275.25,36.37177419354839,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2015,17558.13,56.63912903225807,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2016,17342.01,55.94196774193548,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2017,18254.77,58.88635483870968,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2018,18478.82,59.609096774193546,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2019,16752.24,54.03948387096775,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2020,21656.95,69.86112903225806,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2021,25161.51,81.16616129032258,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2022,26059.21,84.06196774193548,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2023,26622.88,85.88025806451613,,,,1.25
Richland Springs,San Saba,Non-Metro,310.0,2024,26823.02,86.52587096774194,,,,1.25
Richmond,Fort Bend,Metro,12483.0,2013,4513943.06,361.60723063366174,,,,2.0
Richmond,Fort Bend,Metro,12483.0,2014,4972050.38,398.30572618761516,,,,2.0
Richmond,Fort Bend,Metro,12483.0,2015,5545602.4,444.25237523031325,,,,2.0
Richmond,Fort Bend,Metro,12483.0,2016,5999378.12,480.60387086437555,307727848.0,24651.754225747016,1930,2.0
Richmond,Fort Bend,Metro,12483.0,2017,6462237.38,517.6830393334935,311944824.0,24989.571737563085,1900,2.0
Richmond,Fort Bend,Metro,12483.0,2018,6553287.19,524.9769438436274,347326402.0,27823.95273572058,2052,2.0
Richmond,Fort Bend,Metro,12483.0,2019,6711135.2,537.6219818953778,366428759.0,29354.222462549067,2241,2.0
Richmond,Fort Bend,Metro,12483.0,2020,7623058.24,610.6751774413202,363987726.0,29158.673876472003,2034,2.0
Richmond,Fort Bend,Metro,12483.0,2021,9330416.54,747.4498550028037,433495756.0,34726.88904910679,2730,2.0
Richmond,Fort Bend,Metro,12483.0,2022,8605124.17,689.3474461267324,475838710.0,38118.938556436755,3206,2.0
Richmond,Fort Bend,Metro,12483.0,2023,9774965.14,783.0621757590324,507109676.0,40624.02275094128,3536,2.0
Richmond,Fort Bend,Metro,12483.0,2024,10662251.65,854.1417648001282,510410046.0,40888.41192021149,3726,2.0
Richwood,Brazoria,Metro,4015.0,2013,319523.87,79.58253300124532,,,,1.25
Richwood,Brazoria,Metro,4015.0,2014,348998.32,86.92361643835616,,,,1.25
Richwood,Brazoria,Metro,4015.0,2015,460415.02,114.67372851805729,,,,1.25
Richwood,Brazoria,Metro,4015.0,2016,527461.9,131.37282689912828,60578486.0,15088.041344956413,140,1.25
Richwood,Brazoria,Metro,4015.0,2017,501957.06,125.02043835616438,63166966.0,15732.743711083436,152,1.25
Richwood,Brazoria,Metro,4015.0,2018,628528.7,156.5451307596513,67736695.0,16870.907845579077,156,1.25
Richwood,Brazoria,Metro,4015.0,2019,621542.45,154.80509339975092,67818244.0,16891.218929016188,162,1.25
Richwood,Brazoria,Metro,4015.0,2020,709138.46,176.6222814445828,74041670.0,18441.26276463263,166,1.25
Richwood,Brazoria,Metro,4015.0,2021,797118.33,198.53507596513074,98492844.0,24531.218929016188,212,1.25
Richwood,Brazoria,Metro,4015.0,2022,901177.88,224.45277210460773,105548446.0,26288.529514321293,214,1.25
Richwood,Brazoria,Metro,4015.0,2023,807570.53,201.13836363636364,87171856.0,21711.545703611457,210,1.25
Richwood,Brazoria,Metro,4015.0,2024,885785.21,220.6189813200498,86128293.0,21451.629638854298,190,1.25
Riesel,Mclennan,Metro,1049.0,2013,36907.99,35.18397521448999,,,,1.25
Riesel,Mclennan,Metro,1049.0,2014,46364.1,44.19837940896091,,,,1.25
Riesel,Mclennan,Metro,1049.0,2015,44147.81,42.08561487130601,,,,1.25
Riesel,Mclennan,Metro,1049.0,2016,40388.75,38.50214489990467,6886384.0,6564.713060057197,96,1.25
Riesel,Mclennan,Metro,1049.0,2017,49316.52,47.01288846520495,7610285.0,7254.799809342231,100,1.25
Riesel,Mclennan,Metro,1049.0,2018,55353.16,52.76755004766444,8014723.0,7640.346043851287,94,1.25
Riesel,Mclennan,Metro,1049.0,2019,65707.74,62.638455672068645,8427586.0,8033.923736892279,98,1.25
Riesel,Mclennan,Metro,1049.0,2020,123432.36,117.66669208770257,8376466.0,7985.191611058151,86,1.25
Riesel,Mclennan,Metro,1049.0,2021,129440.99,123.39465204957102,9725909.0,9271.600571973308,98,1.25
Riesel,Mclennan,Metro,1049.0,2022,155264.79,148.012192564347,9507867.0,9063.743565300287,111,1.25
Riesel,Mclennan,Metro,1049.0,2023,173449.61,165.34757864632982,9623909.0,9174.365109628217,134,1.25
Riesel,Mclennan,Metro,1049.0,2024,161203.34,153.6733460438513,9565398.0,9118.587225929457,142,1.25
Rio Bravo,Webb,Metro,4608.0,2013,51581.1,11.193815104166667,,,,1.0
Rio Bravo,Webb,Metro,4608.0,2014,51270.38,11.12638454861111,,,,1.0
Rio Bravo,Webb,Metro,4608.0,2015,51864.47,11.25531032986111,,,,1.0
Rio Bravo,Webb,Metro,4608.0,2016,54467.89,11.820288628472222,7364487.0,1598.1959635416667,83,1.0
Rio Bravo,Webb,Metro,4608.0,2017,57049.82,12.380603298611112,7240414.0,1571.2703993055557,87,1.0
Rio Bravo,Webb,Metro,4608.0,2018,62287.79,13.517315538194445,7563476.0,1641.3793402777778,84,1.0
Rio Bravo,Webb,Metro,4608.0,2019,73748.75,16.004503038194443,8448379.0,1833.4155815972222,75,1.0
Rio Bravo,Webb,Metro,4608.0,2020,78803.5,17.101453993055557,8317517.0,1805.0167100694443,66,1.0
Rio Bravo,Webb,Metro,4608.0,2021,84621.57,18.364055989583335,9066326.0,1967.5186631944443,86,1.0
Rio Bravo,Webb,Metro,4608.0,2022,117696.39,25.541751302083334,10321037.0,2239.8083767361113,82,1.0
Rio Bravo,Webb,Metro,4608.0,2023,91275.22,19.80799045138889,10202112.0,2214.0,66,1.0
Rio Bravo,Webb,Metro,4608.0,2024,91716.08,19.903663194444444,9676748.0,2099.988715277778,59,1.0
Rio Grande City,Starr,Non-Metro,14439.0,2013,3649195.57,252.73187686127847,,,,2.0
Rio Grande City,Starr,Non-Metro,14439.0,2014,5882325.35,407.39146409031093,,,,2.0
Rio Grande City,Starr,Non-Metro,14439.0,2015,3997245.3,276.83671306877204,,,,2.0
